restaurant_name,author,rating,text,time
築本屋公館店,優質餐廳蒐藏家,5 顆星,"🍱便宜、CP值超高、200元左右就可以吃很飽，味道還不錯的日式定食店！

我覺得定位上可能有點兒類似福勝亭？就是平價的豬排店，但有些配餐可以吃到飽所以相當划算。
這次吃腰內豬排定食+卡茲脆雞套餐、飲料奶茶，但不推薦套餐，理由後述。
腰內豬排定食一份只要180元的價格（2024.7月）還可以免費加白飯和高麗菜絲（含胡麻醬）吃到飽，我個人覺得非常划算。而且餐點口味並不馬虎，在東西不難吃的情況下可以有這樣的cp值我覺得蠻值得推薦的，也因此給到五顆星（事實上單以口味來說，大概是四顆星的等級）。
定食還有附味噌湯和小菜黃金泡菜和牛蒡絲，這些雖然不能續加但也都不錯。以這次的餐點來說，除了卡茲脆雞我不推之外，其他都不雷，尤其是高麗菜絲配的是胡麻醬，很讚！

個人推薦點定食即可，不用升級套餐，可以考慮要不要加價買飲料（可樂類的是一般玻璃瓶裝，可以考慮買奶茶），但店家有提供白開水。
續飯續菜直接跟店員說。

⚠️目前僅收現金、不開立發票。
店內座位雖然不少，但尖峰時段客人非常多，還是可能要候位的。部分靠牆的座位還有插座xD!",1 年前
築本屋公館店,Ann Wang,5 顆星,"築本屋-cp值高的平價餐廳
麻辣牛丼飯、豬排丼飯
肉跟飯的份量都很大，一定能吃飽
店內用餐時間常客滿
推薦到訪👍",10 個月前
築本屋公館店,zgin Liao,4 顆星,"餐點很大份量，很好吃！
飯和高麗菜絲可以續加
環境算乾淨，服務佳，會再二訪的。好吃",上次編輯：5 個月前
築本屋公館店,bonnie_66_,5 顆星,"內用定食、鍋膳套餐，白飯、高麗菜絲無限續，也有丼飯和冷麵的選擇，雖然沒有福勝亭來得好吃，但這裡價格比較便宜。

在台大校園附近，平日應該會是學生的人氣餐廳，在公館捷運站出口附近，假日用餐時間需要候位。",1 年前
築本屋公館店,echo chang,4 顆星,畢竟是以學生為主客群，平價、味道也過的去。炸豬排的肉沒有傳言中的厚，倒是外層麵糊厚又硬了點，炸竹筴魚的塔塔醬及卡滋脆雞的沾醬都調的好。更要讚美一下那碗白飯真好吃！,1 年前
築本屋公館店,CC C,5 顆星,"超好吃
我們這樣慢慢一整桌只要529也
超便宜
然後飯跟高麗菜絲還可以無限續
都很好吃好讚！",1 年前
築本屋公館店,Acold Au,1 顆星,"大概有3.5-4顆星的水準
但快兩千則評論 4.9顆星有點失真 所以給一星

只能現金支付
平時排很多人, 平日下午五點還不會有人潮, 想嘗試的可以選擇這時段

豬排現炸, 外層酥, 肉Q彈, 醬也都還不錯",1 年前
築本屋公館店,Alex青鳥（鶄）,5 顆星,"雞排配溫泉蛋好吃～ 不過飯量蠻多的 吃到後面稍微有點乾的感覺 但份量超多的～ 小鳥胃的吃完雞排就飽了XD
烏龍冷麵也不錯 很Q
可樂餅也好吃 很香",1 年前
築本屋公館店,Tsung-Han Tasi,4 顆星,新開的店嘛，很乾淨 空間也不錯，價位在這附近算適中，高麗菜絲和白飯可續，我今天點的是 腰內肉定食 和 可樂餅，口味就是你想得到的那樣不驚艷但也不會生氣，高麗菜絲上搭的是胡麻醬，白飯口感不錯應該也有淋上檸檬汁，味增湯就真的普普，服務人員很好 以上,2 年前
築本屋公館店,LEI Huang,2 顆星,"東西很好吃！很可惜衛生需要加強
近期連續三次吃到餐點💢有頭髮💢

第一次：豬排有頭髮
第二次：高麗菜絲有頭髮
第三次：高麗菜絲有頭髮

可以理解偶爾會出現這種狀況，但是頻率實在太高，希望可以改善廚房衛生，謝謝",3 個月前
築本屋公館店,Wendy wang,1 顆星,"來了好幾次東西好吃是好吃 價格也可以
但可以告訴我「貴店只收現金」
但為什麼不收兩百塊嗎？
兩百塊不是錢嗎…？
提款機只給了我兩百元的紙鈔
（阿不就還好我有挖到其他的零錢）
如果我沒有其他的面額的錢，我是不是就沒有資格在你們的店用餐？

問了收錢的妹妹原因
給我的答案是「我們店就是不收兩百元，我只是員工」

那貴店老闆可以拜託告訴我為什麼嗎？
我真的很想知道

吃飯是最快樂的時候，但是你們員工的態度有點讓我難過到吃不下

第一次花錢買難過….",1 年前
築本屋公館店,茵茵沒袋子,5 顆星,"生意很好，等了一段時間
不過餐點很好吃
壽喜燒的醬汁很香
炸雞也很嫩",8 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,fisheart,5 顆星,老闆很熱情的介紹，我點雞肉古巴三明治，口味清爽、麵包烤的很脆，菜單上寫會辣，但沒有很辣。下次來試老闆最推的牛肉口吻,1 週前
Este día 這一天異國廚房 古巴三明治（台北總店）,agenius Luo,5 顆星,意外的好吃，老板很nice、餐點也上得非常快。餐廳乾淨，用餐時間是兩個小時。很推薦考蔬菜還有炸物也很好吃炸牡蠣很棒。,1 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,Mark Wang,1 顆星,"老闆人很好，對顧客都很有禮貌
有事先提醒餐點會很久，我們等了40分鐘
顯示人手完全不足
廚師根本忙不過來

古巴三明治好吃 但價格過高
男生的話吃不飽
紅茶幾乎沒味道 很失望
烤蔬菜味道超級淡，超失望的

整體體驗算3⭐️
但今天評論沒有給甜點
而且這個機制造成分數不均衡
所以給1⭐️是均衡用 不用太在意",2 週前
Este día 這一天異國廚房 古巴三明治（台北總店）,Chia Chun Tsai,5 顆星,今天點的是招牌的古巴三明治+義式烤蔬菜，飲料可續杯，烤蔬菜份量很夠，兩人share比較剛好，三明治外皮烤的很酥，裡面有豬肉和火腿，口味也很剛好，不會過鹹或太油，是很好吃的三明治，特別讚美一下莎莎醬，讓三明治更美味了，難怪要續醬要加錢，薯條也很酥脆，很加分，如果有加價購小份的生菜沙拉，那就太完美了，可以來這邊看球，很適合朋友聚餐,2 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,Dylan Chen,5 顆星,位在大安區巷子內，最好先預約位子。招牌的古巴三明治搭配莎莎醬非常推薦，入味且清爽，雞肉和豬肉的都好吃。69元的飲料可以無限續杯。店內可以看運動賽事，氣氛放鬆享受。,2 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,John Lee,5 顆星,"服務很好，環境乾淨的餐廳，整體氛圍輕鬆又有異國風情，店內佈置也特別用心，讓人一踏進去就感受到濃濃的加勒比氣息。雖然說這裡的餐點偏向「台式古巴」或「美式古巴」風格，但老實說，真正吃過正統古巴菜的人其實不多，所以以這樣的呈現方式，已經非常用心且讓人滿足。

我拍了不少這家店的美食照片，放在 Google Map 上分享，因為真的覺得值得推薦。古巴三明治非常好吃，外層烤得酥脆，內餡飽滿又有層次感，是讓人吃完會回味的好滋味。其他像是炸物、配餐、調味也都不馬虎，整體餐點品質穩定。

地點方便，離捷運不遠，很適合下班後或週末來聚會。老闆親切，服務人員也都非常有禮，店裡還有大螢幕轉播球賽，啤酒和其他酒類選擇多、價格合理，不用花大錢也能有輕鬆愉快的一餐。整體CP值很高，是會讓人想帶朋友再訪的好店，毫不猶豫給五顆星！",4 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,林琦瑀,5 顆星,找不到這時候還有開的餐廳（快晚上九點），意外看到這間來吃，覺得不錯耶～學生也可以負擔的價格，東西很有特色，古巴三明治的皮超脆～推薦大家都來吃！（有點類似熱壓吐司但更脆）,1 週前
Este día 這一天異國廚房 古巴三明治（台北總店）,andy dai,5 顆星,"臨時找到來吃慶生餐，沒想到意外的好吃，店內氣氛也很舒服，酒和冰淇淋也是非常的讚！
用餐期間偷偷請老闆幫我們放音樂幫壽星慶生，沒想到老闆還幫我們加碼小驚喜，謝謝讓我們有個美好的夜晚。

(老闆應該也是貓派，因為裝飾的圖畫都是貓，怎麼能不愛呢！)",3 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,燕青,5 顆星,"來此主要兩個衝動，
一是看大胃王小惠挑戰影片而來，
二是以前看美國影片「五星級主廚快餐車」，一直非常嚮往古巴三明治！！

外皮酥脆～口感層次分明～起司與酸黃瓜搭配完全不覺得油膩，另外起司會牽絲～超愛～～～薯條沾醬（洋蔥末、醃製番茄丁、黑胡椒）衝擊力很強～不會找不到彼此，好像還有九層塔與蒜末的樣子～（太餓……沒太仔細咀嚼）。",2 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,Schera Zadeh,5 顆星,"招牌豬肉古巴諾 279

酥脆的熱壓麵包夾著濃郁的起司和清爽的酸黃瓜醬、芥末醬，軟嫩的豬肉與火腿反而襯托著口感，莎莎醬則增添風味～",3 週前
Este día 這一天異國廚房 古巴三明治（台北總店）,Andrea Wu,5 顆星,"我們點了招牌古巴🇨🇺三明治的套餐還有舊衣服（彩椒燉牛肉） 再加購了一份廣島炸牡蠣
薯條超級好吃
三明治麵包外酥里嫩 超讚👍
舊衣服的燉牛肉也很有口感！
飲料可以無限續杯
炸牡蠣很好吃～",1 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,Chang Acer,4 顆星,"餐點好吃，今天點的是古巴三明治，內容食材新鮮，可惜的是麵包稍厚，影響了口感均衡。
餐廳配色有古巴的氛圍，音樂若換成古巴或是拉丁樂曲將會更好。",3 週前
Este día 這一天異國廚房 古巴三明治（台北總店）,Ya-Chun Fan,5 顆星,"烤蔬菜份量很足♥️
招牌豬肉吐司滿滿的料很滿足✨",1 週前
Este día 這一天異國廚房 古巴三明治（台北總店）,JY Yen,5 顆星,和朋友晚餐點了bbq牛肉三明治、舊衣服、蕈菇三明治、炸牡蠣、沙拉等等，座位在二樓，店內氣氛不錯，人多的時候很熱鬧（也就是蠻大聲的）但臺灣餐廳都是這樣，老闆親切，薯條和莎莎醬很好吃。外加10%服務費，我們三個人消費大約1500左右,3 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,謝涴,4 顆星,有收服務費但是餐具和水都要自己拿，點餐還要去樓下有點麻煩。但三明治還不錯吃！麵包很香脆，內餡調味也滿豐富的。,4 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,呂秋虹,3 顆星,"第一次體驗古巴餐，
炸物薯條餐點普通，
價位並不便宜。",1 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,huichia huang,5 顆星,"❗️評論1-5星都能獲贈甜點。

餐點份量足，套餐超級飽❤️69元飲料可以續杯。

📍推薦：
1、水牛城嫩雞古巴三明治，搭上莎莎醬超對味❤️
2、薯條冷掉也很好吃😍
3、酥炸鱈魚條、檸檬雞柳。

環境整潔舒適，2-8人位都有！很適合邊吃邊看運動賽事😍",6 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,Ami Yang,5 顆星,"真的好吃！料多吃完很飽👍🏻

評論不是洗出來的！
因為佛心的1-5星都送當日甜點！",4 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,詩仙,2 顆星,"之前曾來用餐，對餐點和環境都留下非常好的印象，因此這次特地帶朋友一起前來，也提前訂位，對這家店可說是充滿期待。然而實際體驗卻極度失望，令人錯愕。
我們被安排在樓上包場區的角落，旁邊是一大群正在慶生的小孩與大人，吵鬧程度幾乎讓人無法正常講話、也根本無法好好用餐。當我們向老闆反應時，對方不僅毫無歉意，還強調那是「公共空間」，並表示不會為了我們的特殊需求，去要求其他客人應該控制音量，避免影響他人，只能等樓下有空位再幫我們換，但整個過程中完全沒有後續處理，根本就是敷衍了事。
最終我們選擇外帶離開，而這頓飯也成了我人生中最辛苦的一次用餐經驗。
更令人無法接受的是，這次的餐點品質與過去相比落差極大：麵包乾硬，幾乎吃不下口；起司份量少的非常多；帶皮薯條則中間偏硬，像是沒有熟透。從環境、服務到餐點，完全失去水準。
整段過程沒有一句道歉、不見任何誠意，卻還硬生生收了10%服務費。這樣的態度與處理方式，不僅令人心寒，更讓人無法理解這樣的店家憑什麼收取服務費。
本來想要推薦給更多朋友，如今只想奉勸別人三思。這次經驗徹底打破對這家店的好印象，也絕不會再回訪。",5 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,Carrie,5 顆星,"可Apple pay/信用卡支付

古巴三明治 拖鞋麵包好脆 而且不油
起士濃郁 真的比外面其他古巴三明治不鹹（喜歡這點） 帶有酸黃瓜解膩 味道很均勻不會過酸
吃完也不會弄的滿手都是 可以很乾淨的吃完

大概唯一缺點就是份量太小😂想吃飽就真的要加點一些小食
二樓用餐環境舒服乾淨也沒有什麼油煙味

評論的小點心是布朗尼 鬆鬆的口感有堅果 偏甜",4 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,偏鄉彤,5 顆星,"台灣很少專賣古巴三明治，而且是有店面的，這家古巴位於公館。
點了招牌豬肉古巴和水牛城雞肉古巴，整體口味偏淡，推薦辣味帶皮薯條，菜單說是薯條其實是切塊的辣味帶皮馬鈴薯，真的很好吃份量也多，建議點這個比套餐搭的長型薯條好吃。
老闆雖然忙碌服務卻不錯，雖然古巴口味沒有預期的好，但是全台少有古巴還是值得來吃看看。",7 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,林聰明,4 顆星,"還不錯的點是烤蔬菜很大份
也蠻好吃的
點一個招牌古巴三明治
味道還行但料跟大小都偏小
偶爾嘗試的店 裡面可以看棒球",3 週前
Este día 這一天異國廚房 古巴三明治（台北總店）,Yuwen CHENG,5 顆星,"三明治不會太鹹，各風味的平衡拿捏得很好！松露蕈菇跟燻鮭魚的口味都很棒
稍嫌不足的就是份量比較少，食量比較大的人很可能吃不飽
附餐加點的廣島牡蠣真的很好吃！",3 個月前
Este día 這一天異國廚房 古巴三明治（台北總店）,sunny kao,5 顆星,"運動酒吧吃飯看球 讚👍
老闆曾經在味全龍擺攤
賣非常好吃的古巴三明治
一直念念不忘 特地來吃看中職比賽
三明治是酥脆有起司香氣
肉質鮮嫩 沒有濃厚醬汁
咬下去會有肉汁流出來 很棒
味道偏輕爽 重口味的斟酌

離公館捷運走路5-10分鐘可以到
騎車 開車附近也有車位 可以停
一杯飲料60-90 逛街吃飯聊天都不錯
點心 墨西哥脆餅超好吃
點心類都130-160 古巴三明治套餐299
價格平價 付款現金 刷卡 Linepay 都有很多元

公館捷運站美食很推薦 CP值高
也是台大 師大美食之一
平價又 餐點份量男生吃的飽
現場有提供開水可以自己裝
快約你的好友 一起來看球吃飯
拿下勝利 帶好姐妹聚餐聊天吧

#運動酒吧 #中職 #公館捷運
#公館美食 #台大美食 #學生餐廳
#師大餐廳 #古巴三明治
#平價美食推薦",5 個月前
